OpenTime,Open,High,Low,Close,BaseVolume,CloseTime,QuoteVolume,TradeCount,TakerBuyBaseVolume,TakerBuyQuoteVolume
1641839160,41342.72000000,41376.29000000,41335.12000000,41335.12000000,17.65128000,1641839219,730116.91220970,493,5.64525000,233495.44689710
1641839220,41350.71000000,41433.23000000,41339.78000000,41339.78000000,21.82334000,1641839279,903460.09677150,687,11.29232000,467519.53137880
1641839280,41420.99000000,41428.01000000,41322.81000000,41322.81000000,24.16623000,1641839339,1000062.31113020,704,9.06345000,374940.44341190
1641839340,41356.26000000,41379.93000000,41301.89000000,41301.89000000,14.97946000,1641839399,619354.19284960,607,6.77350000,280032.18602810
1641839400,41301.89000000,41343.96000000,41276.33000000,41276.33000000,18.00284000,1641839459,743589.86808490,750,5.70340000,235585.69162700
1641839460,41295.01000000,41691.86000000,41290.00000000,41290.00000000,263.33009000,1641839519,10941871.61230330,5195,184.95134000,7683880.17603150
1641839520,41666.01000000,41666.01000000,41457.04000000,41457.04000000,94.02195000,1641839579,3907290.59158530,2419,51.68175000,2147574.39670260
1641839580,41502.13000000,41502.14000000,41400.05000000,41400.05000000,70.25532000,1641839639,2913148.67046150,1216,32.20525000,1335260.82990980
1641839640,41432.11000000,41451.65000000,41364.16000000,41364.16000000,25.10374000,1641839699,1039592.89804130,879,12.49627000,517464.78702010
1641839700,41406.59000000,41472.50000000,41403.10000000,41403.10000000,22.29578000,1641839759,923992.69947430,730,10.04718000,416314.59290350
1641839760,41444.31000000,41520.86000000,41410.06000000,41410.06000000,22.81092000,1641839819,945823.04936620,683,12.97549000,537932.87020560
1641839820,41504.21000000,41536.79000000,41437.29000000,41437.29000000,12.45937000,1641839879,516870.37291600,589,6.55694000,271963.95501100
1641839880,41472.80000000,41527.51000000,41468.02000000,41468.02000000,15.42709000,1641839939,640300.77146800,535,6.64571000,275821.91208230
1641839940,41508.32000000,41515.95000000,41464.88000000,41464.88000000,17.40966000,1641839999,722358.51284680,543,9.37919000,389136.31808140
1641840000,41492.62000000,41587.96000000,41467.00000000,41467.00000000,13.03421000,1641840059,541312.41498380,671,6.66281000,276694.87966280
1641840060,41573.70000000,41600.00000000,41541.13000000,41541.13000000,18.50323000,1641840119,769130.82710960,627,10.20780000,424327.93589340
1641840120,41600.00000000,41647.00000000,41577.05000000,41577.05000000,19.87020000,1641840179,826827.72637460,799,8.83762000,367735.35009700
1641840180,41608.23000000,41668.99000000,41570.00000000,41570.00000000,30.65004000,1641840239,1275592.20403510,984,14.32976000,596271.12272580
1641840240,41640.76000000,41657.98000000,41580.95000000,41580.95000000,27.75770000,1641840299,1155011.88282400,645,10.62123000,442037.45390970
1641840300,41595.15000000,41595.16000000,41528.52000000,41528.52000000,31.57461000,1641840359,1312222.60142210,710,11.76609000,488979.60175040
1641840360,41528.52000000,41538.96000000,41467.02000000,41467.02000000,26.70974000,1641840419,1108245.64314260,774,13.02774000,540539.75704460
1641840420,41492.89000000,41588.23000000,41476.85000000,41476.85000000,12.93033000,1641840479,536792.08681350,530,7.79732000,323712.73369920
1641840480,41586.95000000,41614.02000000,41563.04000000,41563.04000000,51.58045000,1641840539,2144731.36225760,763,40.23787000,1673046.70548190
1641840540,41597.68000000,41614.75000000,41579.60000000,41579.60000000,15.28154000,1641840599,635724.09932760,490,5.77126000,240073.54889770
1641840600,41605.13000000,41656.88000000,41580.81000000,41580.81000000,22.31098000,1641840659,928404.26779160,701,10.64381000,442942.73718780
1641840660,41640.77000000,41696.49000000,41632.77000000,41632.77000000,20.00274000,1641840719,833456.94064470,745,10.42859000,434517.60400110
1641840720,41696.38000000,41700.00000000,41634.10000000,41634.10000000,31.68016000,1641840779,1320319.19134190,818,16.25426000,677390.25316980
1641840780,41640.58000000,41644.65000000,41590.69000000,41590.69000000,14.43924000,1641840839,600946.85231010,619,8.08785000,336594.34984740
1641840840,41624.24000000,41672.67000000,41622.31000000,41622.31000000,13.75239000,1641840899,572848.30759790,550,4.59822000,191531.68293330
1641840900,41638.75000000,41723.87000000,41635.00000000,41635.00000000,38.46810000,1641840959,1603621.58050230,834,18.91755000,788736.73167690
1641840960,41710.00000000,41710.00000000,41623.00000000,41623.00000000,18.22799000,1641841019,759584.36699970,653,6.60756000,275256.17544680
1641841020,41631.38000000,41648.04000000,41557.01000000,41557.01000000,17.88431000,1641841079,743901.51496750,780,6.97190000,289969.68273010
1641841080,41585.00000000,41637.06000000,41584.99000000,41584.99000000,17.08090000,1641841139,710733.92049340,593,11.29864000,470118.96659890
1641841140,41628.59000000,41650.73000000,41601.11000000,41601.11000000,12.05758000,1641841199,501917.43776920,524,7.13358000,296934.47605650
1641841200,41604.58000000,41623.54000000,41527.72000000,41527.72000000,27.85796000,1641841259,1158384.40270650,905,9.79181000,407127.19166280
1641841260,41527.72000000,41570.00000000,41525.70000000,41525.70000000,12.97568000,1641841319,539054.46943050,566,4.79117000,199050.83635440
1641841320,41569.93000000,41597.11000000,41533.01000000,41533.01000000,27.95139000,1641841379,1161949.13879980,632,23.03324000,957506.14976120
1641841380,41551.93000000,41554.29000000,41490.25000000,41490.25000000,34.45550000,1641841439,1430518.29023060,856,21.32862000,885603.88030250
1641841440,41520.99000000,41535.00000000,41485.32000000,41485.32000000,23.77066000,1641841499,986723.33905530,628,13.66771000,567308.77479350
1641841500,41508.08000000,41518.73000000,41469.75000000,41469.75000000,44.22178000,1641841559,1834910.66624720,837,15.73682000,653072.39103740
1641841560,41515.60000000,41523.98000000,41466.10000000,41466.10000000,28.56398000,1641841619,1185248.91307090,835,13.45105000,558079.93385420
1641841620,41515.55000000,41600.00000000,41512.37000000,41512.37000000,37.72296000,1641841679,1568156.08647200,928,22.59747000,939283.96754820
1641841680,41586.52000000,41643.72000000,41571.36000000,41571.36000000,28.22484000,1641841739,1174285.83639140,796,17.22051000,716491.18981330
1641841740,41643.72000000,41698.07000000,41639.11000000,41639.11000000,38.70754000,1641841799,1613190.88135100,1060,22.44760000,935577.34842620
1641841800,41690.66000000,41690.66000000,41577.83000000,41577.83000000,20.85586000,1641841859,868152.31181590,837,10.10017000,420466.41089920
1641841860,41588.78000000,41608.15000000,41569.46000000,41569.46000000,17.00379000,1641841919,707143.92329990,703,7.64173000,317820.71292510
1641841920,41585.51000000,41622.80000000,41557.01000000,41557.01000000,17.67837000,1641841979,735135.59343370,640,12.13040000,504379.36460760
1641841980,41585.59000000,41608.00000000,41573.48000000,41573.48000000,26.72522000,1641842039,1111630.15418650,673,12.20221000,507499.67979770
1641842040,41576.26000000,41607.99000000,41562.48000000,41562.48000000,22.99352000,1641842099,956220.24793970,766,11.95944000,497373.94345090
1641842100,41562.49000000,41611.00000000,41550.39000000,41550.39000000,27.63321000,1641842159,1149288.46753030,645,17.82077000,741120.84499450
1641842160,41607.02000000,41662.80000000,41604.68000000,41604.68000000,20.91910000,1641842219,871122.10097740,655,11.08965000,461733.71842120
1641842220,41657.47000000,41659.51000000,41596.83000000,41596.83000000,20.37283000,1641842279,847864.27576700,508,5.99188000,249351.72340780
1641842280,41596.83000000,41598.56000000,41552.31000000,41552.31000000,20.81937000,1641842339,865720.51822670,530,3.74599000,155733.15135750
1641842340,41564.26000000,41582.77000000,41550.44000000,41550.44000000,15.97239000,1641842399,663993.41852830,392,10.68382000,444117.66260460
1641842400,41575.36000000,41575.37000000,41510.01000000,41510.01000000,18.78422000,1641842459,780396.58869230,586,8.13410000,337922.78732320
1641842460,41547.86000000,41549.57000000,41500.68000000,41500.68000000,11.91519000,1641842519,494872.71449270,470,3.38661000,140655.20274690
1641842520,41500.69000000,41519.50000000,41465.42000000,41465.42000000,15.76494000,1641842579,654202.48436900,541,6.41087000,265971.28597080
1641842580,41478.73000000,41497.81000000,41478.72000000,41478.72000000,10.11344000,1641842639,419636.87177550,364,5.13582000,213100.53415560
1641842640,41490.83000000,41508.49000000,41412.45000000,41412.45000000,33.78257000,1641842699,1400645.02372320,778,12.67806000,525685.99310210
1641842700,41456.62000000,41483.11000000,41422.91000000,41422.91000000,19.38881000,1641842759,803925.53213610,519,7.50672000,311278.86310270
1641842760,41426.70000000,41557.11000000,41426.69000000,41426.69000000,31.78183000,1641842819,1319061.89112230,654,22.14376000,919132.36618560
1641842820,41530.31000000,41574.41000000,41513.03000000,41513.03000000,31.71016000,1641842879,1317420.67336410,610,17.16985000,713287.21159230
1641842880,41528.49000000,41563.09000000,41505.42000000,41505.42000000,17.71745000,1641842939,735970.07919380,444,8.46534000,351660.07770550
1641842940,41541.77000000,41554.47000000,41527.18000000,41527.18000000,14.22399000,1641842999,590840.61399860,449,6.35296000,263874.21499360
1641843000,41530.19000000,41530.20000000,41476.09000000,41476.09000000,11.02483000,1641843059,457520.14697810,470,5.63738000,233948.80133720
1641843060,41509.99000000,41539.28000000,41487.84000000,41487.84000000,15.97534000,1641843119,663221.26524900,535,5.02300000,208518.97531340
1641843120,41497.96000000,41498.39000000,41439.02000000,41439.02000000,10.33549000,1641843179,428515.90986800,516,5.86006000,242950.00649310
1641843180,41452.00000000,41473.67000000,41431.39000000,41431.39000000,6.76598000,1641843239,280466.50308100,444,4.63126000,191973.43707510
1641843240,41466.29000000,41504.71000000,41446.20000000,41446.20000000,10.82674000,1641843299,449009.78464850,393,5.91887000,245454.35798400
1641843300,41504.71000000,41537.68000000,41480.98000000,41480.98000000,11.77198000,1641843359,488596.07978260,478,3.51725000,145977.99177310
1641843360,41533.41000000,41619.38000000,41522.52000000,41522.52000000,25.75791000,1641843419,1070778.23528430,576,17.33931000,720630.39542310
1641843420,41612.99000000,41619.03000000,41566.77000000,41566.77000000,25.97127000,1641843479,1080388.71264050,546,9.58338000,398645.01297220
1641843480,41613.09000000,41632.31000000,41589.69000000,41589.69000000,21.33133000,1641843539,887642.44553290,570,7.33627000,305249.29143300
1641843540,41602.14000000,41627.64000000,41602.14000000,41602.14000000,7.99416000,1641843599,332681.57735240,422,4.94191000,205663.98435170
1641843600,41605.00000000,41636.95000000,41581.54000000,41581.54000000,27.61993000,1641843659,1149134.63425450,490,16.72496000,695878.46231130
1641843660,41636.29000000,41645.03000000,41624.71000000,41624.71000000,13.02723000,1641843719,542404.19337320,393,4.37311000,182080.67665170
1641843720,41638.73000000,41652.30000000,41573.55000000,41573.55000000,14.03236000,1641843779,584175.81903070,517,6.16116000,256517.16074990
1641843780,41574.94000000,41594.34000000,41553.52000000,41553.52000000,15.88794000,1641843839,660520.95749260,517,8.78509000,365209.63275120
1641843840,41555.61000000,41558.67000000,41514.66000000,41514.66000000,11.87146000,1641843899,493121.20308180,465,6.65297000,276356.44870690
1641843900,41514.67000000,41555.31000000,41507.50000000,41507.50000000,16.16077000,1641843959,671138.50713390,482,9.53661000,396066.03383980
1641843960,41546.13000000,41558.26000000,41500.00000000,41500.00000000,10.71570000,1641844019,444929.79630490,404,6.50298000,270027.15266500
1641844020,41524.51000000,41547.52000000,41464.65000000,41464.65000000,20.05020000,1641844079,832036.02881490,527,6.08341000,252529.76319980
1641844080,41468.64000000,41497.38000000,41451.75000000,41451.75000000,19.33842000,1641844139,802095.45213860,541,11.06567000,458961.40784800
1641844140,41493.31000000,41500.00000000,41457.60000000,41457.60000000,10.98953000,1641844199,455829.57578760,491,4.93486000,204676.23588760
1641844200,41471.75000000,41472.07000000,41367.26000000,41367.26000000,59.77007000,1641844259,2474616.12706320,1244,23.94030000,990872.88912790
1641844260,41367.26000000,41386.91000000,41267.08000000,41267.08000000,36.38649000,1641844319,1504097.84276080,1286,15.83462000,654586.22907100
1641844320,41267.70000000,41322.58000000,41252.00000000,41252.00000000,38.43004000,1641844379,1586468.30081720,1042,22.72801000,938243.27234930
1641844380,41264.97000000,41303.44000000,41205.65000000,41205.65000000,63.50181000,1641844439,2620137.18217510,1383,31.78940000,1311709.97301830
1641844440,41255.00000000,41286.78000000,41232.47000000,41232.47000000,22.44725000,1641844499,926189.45879290,569,12.35372000,509734.38619050
1641844500,41261.79000000,41289.15000000,41237.14000000,41237.14000000,17.15579000,1641844559,707905.78416260,602,11.46273000,472992.45027630
1641844560,41282.16000000,41355.62000000,41263.77000000,41263.77000000,20.73356000,1641844619,856568.18611060,624,12.26935000,506796.01914070
1641844620,41329.23000000,41343.22000000,41320.95000000,41320.95000000,7.21786000,1641844679,298316.29539780,339,4.47701000,185040.20258480
1641844680,41338.63000000,41385.91000000,41324.51000000,41324.51000000,15.49342000,1641844739,640805.28861450,508,9.07060000,375185.72881630
1641844740,41327.80000000,41333.00000000,41260.00000000,41260.00000000,49.34776000,1641844799,2037072.50368700,848,31.03114000,1280863.84708710
1641844800,41297.15000000,41477.77000000,41287.57000000,41287.57000000,54.50110000,1641844859,2256276.19102560,1082,36.47403000,1509947.26545420
1641844860,41427.97000000,41473.35000000,41367.90000000,41367.90000000,25.56582000,1641844919,1059246.74979800,645,12.43050000,515058.99061370
1641844920,41369.88000000,41390.33000000,41296.29000000,41296.29000000,16.05413000,1641844979,663811.20976770,547,4.95068000,204617.09677810
1641844980,41308.86000000,41392.50000000,41303.16000000,41303.16000000,30.04865000,1641845039,1242481.63965200,573,14.82166000,613114.75354970
1641845040,41326.58000000,41377.87000000,41303.08000000,41303.08000000,24.89921000,1641845099,1029271.94343860,545,16.21435000,670326.46706800
1641845100,41315.75000000,41320.16000000,41221.25000000,41221.25000000,34.27498000,1641845159,1414227.47083860,851,20.59947000,849970.70721020
1641845160,41258.93000000,41261.91000000,41158.99000000,41158.99000000,38.01511000,1641845219,1566028.90136630,1217,21.12087000,870019.54094790
1641845220,41217.61000000,41251.06000000,41180.91000000,41180.91000000,19.77491000,1641845279,815119.01250570,595,9.33736000,384892.33688780
1641845280,41224.00000000,41240.00000000,41188.28000000,41188.28000000,19.11337000,1641845339,787747.06584590,666,9.91396000,408605.72529940
1641845340,41214.42000000,41315.70000000,41214.42000000,41214.42000000,24.56135000,1641845399,1014121.96971650,670,14.74107000,608660.78280730
1641845400,41315.55000000,41388.75000000,41300.00000000,41300.00000000,15.02840000,1641845459,621265.76057130,646,8.54111000,353092.31097710
1641845460,41382.46000000,41413.53000000,41346.58000000,41346.58000000,17.30614000,1641845519,716104.84816650,686,6.35516000,262939.34660250
1641845520,41355.01000000,41376.11000000,41266.67000000,41266.67000000,16.66212000,1641845579,688461.47894990,561,5.98638000,247285.67521970
1641845580,41308.48000000,41334.00000000,41250.00000000,41250.00000000,11.91404000,1641845639,492101.23983960,450,4.71114000,194542.56268810
1641845640,41256.73000000,41297.81000000,41233.00000000,41233.00000000,17.48538000,1641845699,721431.94088000,505,6.87508000,283693.75429370
1641845700,41239.09000000,41282.76000000,41183.03000000,41183.03000000,16.31950000,1641845759,672791.82462410,701,7.05167000,290701.24663720
1641845760,41258.24000000,41337.35000000,41249.51000000,41249.51000000,16.74258000,1641845819,691369.31135230,540,7.16651000,295953.08772940
1641845820,41327.64000000,41342.92000000,41286.56000000,41286.56000000,20.62291000,1641845879,852183.75964900,414,12.21656000,504841.71399830
1641845880,41316.26000000,41347.82000000,41294.42000000,41294.42000000,12.42566000,1641845939,513443.88461390,347,5.75859000,237936.86797180
1641845940,41336.72000000,41400.00000000,41307.15000000,41307.15000000,16.07757000,1641845999,664715.90876610,622,7.75356000,320513.90189180
1641846000,41327.65000000,41354.92000000,41286.67000000,41286.67000000,12.96434000,1641846059,535609.93033890,515,6.44577000,266330.69369220
1641846060,41348.14000000,41388.88000000,41312.34000000,41312.34000000,10.40450000,1641846119,430349.62458460,459,5.04357000,208603.07430050
1641846120,41315.39000000,41340.82000000,41287.48000000,41287.48000000,8.90496000,1641846179,367939.22983050,374,3.49225000,144292.51568990
1641846180,41287.49000000,41360.00000000,41285.66000000,41285.66000000,21.76494000,1641846239,899600.96386790,461,6.36888000,263141.13598560
1641846240,41320.92000000,41383.52000000,41301.86000000,41301.86000000,18.18615000,1641846299,751823.43179190,565,13.19508000,545444.87058960
1641846300,41357.92000000,41388.87000000,41322.12000000,41322.12000000,13.61875000,1641846359,563082.24573330,512,4.22554000,174737.04515180
1641846360,41388.63000000,41438.89000000,41378.51000000,41378.51000000,10.94534000,1641846419,453245.16657890,528,6.51756000,269870.75534050
1641846420,41417.56000000,41417.56000000,41364.74000000,41364.74000000,7.87374000,1641846479,325890.75594690,403,3.44910000,142739.42160510
1641846480,41386.98000000,41391.10000000,41358.58000000,41358.58000000,7.80752000,1641846539,323041.59509560,369,1.54617000,63974.43067340
1641846540,41367.21000000,41397.33000000,41330.27000000,41330.27000000,13.34643000,1641846599,551831.98314900,395,2.72461000,112677.06361860
1641846600,41346.40000000,41359.74000000,41320.00000000,41320.00000000,5.58682000,1641846659,230955.17308110,323,3.60009000,148823.17938070
1641846660,41327.64000000,41327.64000000,41280.00000000,41280.00000000,16.00261000,1641846719,660987.90180880,522,7.15245000,295424.09514550
1641846720,41321.82000000,41439.68000000,41321.81000000,41321.81000000,19.71076000,1641846779,815955.91123130,515,15.71661000,650592.58844210
1641846780,41431.31000000,41484.97000000,41419.49000000,41419.49000000,20.22805000,1641846839,838634.81719070,711,8.16030000,338271.74159590
1641846840,41441.71000000,41540.61000000,41430.99000000,41430.99000000,20.36434000,1641846899,844869.29835870,815,14.80593000,614197.89537310
1641846900,41525.54000000,41550.00000000,41511.20000000,41511.20000000,18.30824000,1641846959,760361.78398600,558,7.54743000,313464.94375280
1641846960,41529.01000000,41529.01000000,41467.28000000,41467.28000000,9.17751000,1641847019,380849.91637360,429,5.50317000,228356.04164700
1641847020,41479.99000000,41512.75000000,41444.28000000,41444.28000000,9.77942000,1641847079,405660.51198030,469,5.13855000,213137.94576960
1641847080,41503.52000000,41560.21000000,41497.31000000,41497.31000000,26.36261000,1641847139,1095207.36579540,572,16.12776000,669989.13196700
1641847140,41556.47000000,41582.64000000,41530.00000000,41530.00000000,16.01392000,1641847199,665575.36898820,580,7.43869000,309140.28456110
1641847200,41536.54000000,41591.75000000,41536.54000000,41536.54000000,11.93142000,1641847259,495884.08409540,557,5.97621000,248382.05444970
1641847260,41544.28000000,41632.31000000,41534.40000000,41534.40000000,31.97827000,1641847319,1329848.90152540,1038,18.02138000,749343.54986820
1641847320,41537.49000000,41572.94000000,41471.09000000,41471.09000000,24.60637000,1641847379,1021303.78283490,843,13.49603000,560155.91574920
1641847380,41490.55000000,41504.59000000,41418.93000000,41418.93000000,19.26495000,1641847439,798699.58832150,608,5.88803000,244123.87082760
1641847440,41465.42000000,41550.00000000,41454.17000000,41454.17000000,22.73219000,1641847499,943268.67031930,772,12.58202000,522078.51508660
1641847500,41462.93000000,41539.78000000,41435.80000000,41435.80000000,18.77124000,1641847559,778976.33955830,691,12.02100000,498790.03551550
1641847560,41515.14000000,41548.97000000,41495.84000000,41495.84000000,15.64587000,1641847619,649610.18572580,548,8.25129000,342559.05409900
1641847620,41526.73000000,41574.06000000,41518.45000000,41518.45000000,15.97011000,1641847679,663560.88793070,561,8.65868000,359768.60095220
1641847680,41556.54000000,41560.49000000,41484.71000000,41484.71000000,30.69954000,1641847739,1274474.83411380,861,12.19766000,506330.25921810
1641847740,41522.39000000,41549.37000000,41491.59000000,41491.59000000,21.59512000,1641847799,896564.60422100,573,6.95527000,288789.68806120
1641847800,41549.32000000,41558.68000000,41507.97000000,41507.97000000,27.60676000,1641847859,1146716.82053960,616,10.20815000,423966.07883150
1641847860,41514.16000000,41517.85000000,41460.91000000,41460.91000000,11.13468000,1641847919,461988.93356980,505,4.18704000,173693.27453160
1641847920,41491.47000000,41504.15000000,41454.41000000,41454.41000000,9.39552000,1641847979,389736.32177900,474,5.17548000,214680.36902590
1641847980,41454.41000000,41463.92000000,41400.42000000,41400.42000000,19.38936000,1641848039,803296.65507040,568,10.48200000,434200.22553740
1641848040,41425.32000000,41512.15000000,41425.32000000,41425.32000000,21.57692000,1641848099,895030.62790880,577,12.13695000,503368.39785870
1641848100,41485.96000000,41569.72000000,41473.48000000,41473.48000000,23.64060000,1641848159,981645.47691710,666,13.67978000,568044.94939720
1641848160,41569.72000000,41614.74000000,41548.09000000,41548.09000000,24.04103000,1641848219,999891.03829880,693,14.46560000,601685.80540500
1641848220,41605.40000000,41733.00000000,41597.64000000,41597.64000000,49.97720000,1641848279,2082458.94436990,1482,32.87741000,1369964.76089590
1641848280,41730.59000000,41750.00000000,41689.46000000,41689.46000000,59.19936000,1641848339,2469876.82913950,1313,32.65973000,1362677.40840560
1641848340,41742.54000000,41779.46000000,41677.81000000,41677.81000000,51.54010000,1641848399,2151453.36486450,1298,25.48069000,1063670.21230650
1641848400,41716.81000000,41730.38000000,41678.61000000,41678.61000000,26.63907000,1641848459,1111051.60652530,802,13.27306000,553561.27599180
1641848460,41707.01000000,41826.94000000,41657.00000000,41657.00000000,102.38515000,1641848519,4276532.53726480,2309,66.41280000,2774110.76448450
1641848520,41800.01000000,41850.00000000,41786.21000000,41786.21000000,37.98891000,1641848579,1588833.64320120,1258,20.49932000,857428.05077680
1641848580,41831.17000000,41847.22000000,41773.68000000,41773.68000000,45.62451000,1641848639,1907872.80831760,803,29.30843000,1225563.35529470
1641848640,41797.98000000,41888.88000000,41793.67000000,41793.67000000,62.57163000,1641848699,2619391.71649350,1426,41.18700000,1724146.27871210
1641848700,41873.58000000,41933.44000000,41851.55000000,41851.55000000,65.13631000,1641848759,2729263.23851510,1475,40.17093000,1683455.92307120
1641848760,41901.02000000,41948.99000000,41873.65000000,41873.65000000,77.04597000,1641848819,3229478.26361260,1139,40.01885000,1677494.01659010
1641848820,41906.28000000,41943.12000000,41900.00000000,41900.00000000,74.77222000,1641848879,3134140.63739160,1019,21.11634000,885206.74580120
1641848880,41902.29000000,41985.00000000,41890.28000000,41890.28000000,40.59406000,1641848939,1702665.61830490,1289,26.19094000,1098655.20970090
1641848940,41890.29000000,41890.29000000,41816.58000000,41816.58000000,32.95910000,1641848999,1379658.88784830,1050,12.11805000,507199.24429240
1641849000,41826.28000000,41836.71000000,41763.71000000,41763.71000000,29.06674000,1641849059,1214913.85583940,833,11.62499000,485950.04720810
1641849060,41819.78000000,41833.41000000,41776.54000000,41776.54000000,8.06465000,1641849119,337170.02599630,435,4.44069000,185658.26247690
1641849120,41830.03000000,41834.91000000,41786.17000000,41786.17000000,8.86323000,1641849179,370516.35639780,445,4.14463000,173261.95604650
1641849180,41799.04000000,41822.08000000,41753.19000000,41753.19000000,17.61353000,1641849239,736007.53582550,555,6.31483000,263878.92823200
1641849240,41779.02000000,41879.61000000,41779.02000000,41779.02000000,26.01286000,1641849299,1087523.65850500,777,12.47407000,521595.38244480
1641849300,41863.94000000,41863.94000000,41800.00000000,41800.00000000,15.53311000,1641849359,649679.53828110,521,9.31309000,389517.40548330
1641849360,41810.02000000,41820.87000000,41757.58000000,41757.58000000,23.89357000,1641849419,998419.85844320,664,6.56626000,274350.38363550
1641849420,41758.46000000,41794.90000000,41748.02000000,41748.02000000,19.38700000,1641849479,809918.14874000,515,10.08593000,421379.49410820
1641849480,41751.17000000,41767.97000000,41713.49000000,41713.49000000,17.78795000,1641849539,742394.23862190,674,5.91759000,246968.79534630
1641849540,41736.08000000,41739.88000000,41706.77000000,41706.77000000,9.32326000,1641849599,389023.66100260,456,4.78857000,199822.81168450
1641849600,41715.18000000,41749.99000000,41703.54000000,41703.54000000,9.93187000,1641849659,414409.77075970,487,4.31296000,179961.31896330
1641849660,41745.28000000,41759.55000000,41701.26000000,41701.26000000,10.64651000,1641849719,444210.88296660,518,4.06397000,169551.43182030
1641849720,41715.36000000,41739.52000000,41696.55000000,41696.55000000,23.91580000,1641849779,997653.49307240,541,5.77567000,240957.29722520
1641849780,41708.78000000,41713.65000000,41662.15000000,41662.15000000,20.00925000,1641849839,833964.55203430,502,8.41985000,350906.51326220
1641849840,41664.76000000,41700.00000000,41659.95000000,41659.95000000,46.50605000,1641849899,1938029.06821290,624,30.06289000,1252710.65624390
1641849900,41699.49000000,41699.62000000,41644.37000000,41644.37000000,12.78739000,1641849959,532925.33638620,494,5.71774000,238264.18743210
1641849960,41688.18000000,41699.99000000,41678.18000000,41678.18000000,7.64369000,1641850019,318656.56119770,320,3.34403000,139407.91035890
1641850020,41682.82000000,41781.76000000,41676.14000000,41676.14000000,45.94476000,1641850079,1917208.52611440,707,41.49197000,1731390.60496500
1641850080,41713.21000000,41761.10000000,41692.58000000,41692.58000000,15.83130000,1641850139,660556.69605280,423,3.48017000,145240.72941600
1641850140,41729.63000000,41755.86000000,41713.12000000,41713.12000000,10.46962000,1641850199,436999.67920090,439,6.76175000,282245.68149260
1641850200,41755.85000000,41765.39000000,41710.02000000,41710.02000000,10.23384000,1641850259,427182.85068050,468,5.48576000,228994.34413220
1641850260,41765.39000000,41774.48000000,41733.17000000,41733.17000000,12.25240000,1641850319,511653.46068490,426,6.85293000,286203.16758070
1641850320,41733.19000000,41793.69000000,41733.19000000,41733.19000000,10.49801000,1641850379,438479.45401620,374,5.72476000,239097.63190760
1641850380,41785.37000000,41794.71000000,41749.54000000,41749.54000000,26.45403000,1641850439,1104991.68145930,434,19.43055000,811587.26184400
1641850440,41759.30000000,41776.40000000,41742.84000000,41742.84000000,9.14382000,1641850499,381875.90266320,336,5.08679000,212460.54831420
1641850500,41762.15000000,41776.40000000,41762.15000000,41762.15000000,7.17409000,1641850559,299664.56558720,296,1.98973000,83112.88069400
1641850560,41770.01000000,41776.40000000,41716.73000000,41716.73000000,11.34952000,1641850619,473808.73734660,406,4.47540000,186871.01215140
1641850620,41722.83000000,41722.83000000,41687.64000000,41687.64000000,16.09749000,1641850679,671393.13738240,503,5.97476000,249192.88686620
1641850680,41687.65000000,41710.88000000,41655.83000000,41655.83000000,7.74637000,1641850739,322876.04384470,369,4.42261000,184338.62011320
1641850740,41706.64000000,41720.20000000,41697.27000000,41697.27000000,6.11623000,1641850799,255116.70859870,299,3.70083000,154363.62216880
1641850800,41719.66000000,41739.83000000,41695.80000000,41695.80000000,13.90960000,1641850859,580364.99074510,357,10.70579000,446714.34365780
1641850860,41717.84000000,41759.24000000,41715.42000000,41715.42000000,10.91225000,1641850919,455485.31253400,387,6.47115000,270125.90897410
1641850920,41755.65000000,41775.41000000,41745.97000000,41745.97000000,14.94048000,1641850979,623944.80923470,442,10.13393000,423229.09201850
1641850980,41765.00000000,41781.91000000,41714.01000000,41714.01000000,16.04267000,1641851039,669673.39867770,694,5.30808000,221661.06915610
1641851040,41714.01000000,41718.68000000,41675.84000000,41675.84000000,9.22365000,1641851099,384613.74584670,394,2.36038000,98427.66836440
1641851100,41675.84000000,41697.59000000,41671.24000000,41671.24000000,9.40086000,1641851159,391875.26953850,602,4.19495000,174869.15024770
1641851160,41687.04000000,41700.00000000,41671.24000000,41671.24000000,9.03410000,1641851219,376620.68695460,355,5.17367000,215697.45177550
1641851220,41700.00000000,41700.00000000,41670.00000000,41670.00000000,11.60300000,1641851279,483709.26625800,342,2.34203000,97619.46986190
1641851280,41688.67000000,41696.86000000,41679.39000000,41679.39000000,9.05440000,1641851339,377461.43020760,392,4.45689000,185790.78794880
1641851340,41687.85000000,41689.91000000,41615.00000000,41615.00000000,22.23395000,1641851399,925903.58959400,647,6.45978000,268950.67363920
1641851400,41624.33000000,41648.29000000,41565.68000000,41565.68000000,44.30799000,1641851459,1843631.54264210,896,28.34354000,1179682.41980510
1641851460,41612.19000000,41650.00000000,41562.38000000,41562.38000000,52.44920000,1641851519,2182165.31202150,700,26.21807000,1091249.88844500
1641851520,41646.80000000,41649.28000000,41606.01000000,41606.01000000,8.46897000,1641851579,352491.72299030,379,4.33961000,180605.88039540
1641851580,41639.46000000,41690.74000000,41629.30000000,41629.30000000,19.73977000,1641851639,822273.22216880,403,15.53124000,647014.46720420
1641851640,41683.45000000,41691.40000000,41646.13000000,41646.13000000,6.00929000,1641851699,250384.64981760,321,2.26217000,94240.45002420
